t_rel_s,steer,throttle,brake,controller_compute_time_ms
27.250000,-0.000078,0.750000,0.000000,2.701207
27.300000,-0.000172,0.000000,0.240000,2.767341
27.350000,-0.000154,0.000000,0.240000,2.416322
27.400000,-0.001661,0.000000,0.240000,2.616138
27.450000,-0.000144,0.000000,0.240000,2.530967
27.500000,-0.000025,0.000000,0.240000,2.651864
27.550000,-0.000113,0.000000,0.240000,2.312768
27.600000,-0.000083,0.000000,0.240000,3.693809
27.650000,-0.000128,0.000000,0.234637,2.354376
27.700000,-0.000129,0.259984,0.000000,2.351211
27.750000,-0.000101,0.000000,0.240000,2.562236
27.800000,-0.000052,0.750000,0.000000,2.435408
27.850000,-0.000008,0.750000,0.000000,2.452610
27.900000,-0.000031,0.750000,0.000000,2.472358
27.950000,-0.000042,0.750000,0.000000,2.318330
28.000000,-0.000017,0.000000,0.145473,2.327305
28.050000,-0.000022,0.750000,0.000000,2.894400
28.100000,-0.000020,0.750000,0.000000,2.559010
28.150000,-0.000016,0.750000,0.000000,2.622118
28.200000,0.000015,0.750000,0.000000,2.502154
28.250000,-0.000013,0.264171,0.000000,2.663065
28.300000,-0.000217,0.750000,0.000000,2.609765
28.350000,0.001204,0.750000,0.000000,2.425059
28.400000,0.002161,0.750000,0.000000,2.528452
28.450000,0.001030,0.750000,0.000000,2.466466
28.500000,0.000363,0.750000,0.000000,6.658890
28.550000,0.000363,0.750000,0.000000,3.170436
28.600000,0.000378,0.750000,0.000000,2.259238
28.650000,0.000369,0.750000,0.000000,2.303791
28.700000,0.000000,0.000000,1.000000,2.010522
28.750000,0.000000,0.000000,1.000000,2.643749
