t_rel_s,steer,throttle,brake,controller_compute_time_ms
27.350000,0.002300,0.750000,0.000000,40.944056
27.400000,0.002300,0.750000,0.000000,42.340635
27.450000,0.002300,0.750000,0.000000,42.113099
27.500000,0.002300,0.750000,0.000000,38.545717
27.550000,0.002300,0.750000,0.000000,39.088275
27.600000,0.002300,0.750000,0.000000,43.494459
27.650000,-0.000500,0.750000,0.000000,38.499971
27.700000,-0.002700,0.750000,0.000000,43.913736
27.750000,-0.002700,0.000000,0.300000,42.997117
27.800000,-0.002700,0.000000,0.300000,38.546288
27.850000,-0.002700,0.000000,0.300000,41.726864
27.900000,-0.002700,0.000000,0.300000,40.549115
27.950000,-0.002700,0.000000,0.300000,40.819161
28.000000,-0.005000,0.000000,0.300000,39.361076
28.050000,-0.005000,0.000000,0.300000,38.096375
28.100000,-0.005000,0.000000,0.300000,39.751218
28.150000,-0.005000,0.000000,0.300000,40.297222
28.200000,-0.005000,0.000000,0.300000,40.502819
28.250000,-0.005000,0.528528,0.000000,41.844805
28.300000,-0.005000,0.750000,0.000000,38.278535
28.350000,-0.005000,0.750000,0.000000,40.889112
28.400000,-0.005000,0.750000,0.000000,38.222110
28.450000,0.001000,0.750000,0.000000,40.629325
28.500000,0.001000,0.750000,0.000000,39.979355
28.550000,0.001000,0.750000,0.000000,41.893568
28.600000,0.001000,0.750000,0.000000,40.175895
28.650000,0.001000,0.750000,0.000000,35.941533
28.700000,0.001000,0.750000,0.000000,39.487794
28.750000,-0.000500,0.750000,0.000000,38.166695
28.800000,-0.000500,0.750000,0.000000,36.786337
28.850000,-0.005300,0.750000,0.000000,39.076343
28.900000,-0.005300,0.750000,0.000000,43.584878
28.950000,-0.005300,0.750000,0.000000,40.844068
29.000000,-0.005300,0.270719,0.000000,38.798351
29.050000,-0.005300,0.000000,0.300000,39.138759
29.100000,-0.000500,0.000000,0.300000,40.374146
29.150000,-0.002200,0.000000,0.300000,37.214460
29.200000,-0.002200,0.000000,0.300000,39.270036
29.250000,-0.002200,0.000000,0.300000,42.243083
29.300000,-0.002200,0.000000,0.300000,39.438742
29.350000,-0.002200,0.000000,0.300000,39.406471
29.400000,0.000800,0.000000,0.300000,40.536601
29.450000,-0.000200,0.000000,0.300000,42.608127
29.500000,0.000200,0.000000,0.170781,37.735728
29.550000,0.000600,0.750000,0.000000,40.601903
29.600000,0.004600,0.750000,0.000000,39.559207
29.650000,0.004600,0.750000,0.000000,34.998964
29.700000,0.000500,0.750000,0.000000,33.893322
29.750000,0.000900,0.750000,0.000000,41.772941
29.800000,0.001100,0.750000,0.000000,41.198132
29.850000,0.001100,0.750000,0.000000,39.728586
29.900000,0.001100,0.750000,0.000000,43.477247
29.950000,0.001100,0.750000,0.000000,44.065140
30.000000,0.001100,0.750000,0.000000,28.856084
30.050000,0.001100,0.750000,0.000000,39.590336
30.100000,0.001100,0.750000,0.000000,39.657392
30.150000,0.001100,0.750000,0.000000,37.871694
30.200000,0.001100,0.750000,0.000000,39.808617
30.250000,0.001100,0.750000,0.000000,39.494588
30.300000,0.001100,0.750000,0.000000,40.526842
30.350000,0.001100,0.750000,0.000000,39.883576
30.400000,-0.002900,0.130217,0.000000,43.155113
30.450000,-0.002900,0.000000,0.300000,40.037887
30.500000,-0.082900,0.000000,0.300000,39.839734
30.550000,-0.162900,0.000000,0.300000,34.829056
30.600000,-0.242900,0.000000,0.300000,30.502852
30.650000,-0.322900,0.000000,0.300000,14.303929
30.700000,-0.402900,0.000000,0.300000,10.722933
30.750000,0.000000,0.000000,1.000000,0.000000
30.800000,0.000000,0.000000,1.000000,0.000000
