t_rel_s,steer,throttle,brake,controller_compute_time_ms
27.200000,-0.050850,0.260869,0.000000,2.262734
27.250000,-0.049893,0.276355,0.000000,2.221016
27.300000,-0.149893,0.381774,0.000000,2.688052
27.350000,-0.179733,0.562439,0.000000,2.183446
27.400000,-0.129185,0.540965,0.000000,2.181782
27.450000,-0.105346,0.389145,0.000000,2.128643
27.500000,-0.082221,0.232826,0.000000,2.256372
27.550000,-0.076313,0.238713,0.000000,2.416081
27.600000,-0.059546,0.364800,0.000000,2.129876
27.650000,-0.159546,0.444235,0.000000,2.454394
27.700000,-0.137739,0.542980,0.000000,2.132179
27.750000,-0.108113,0.526488,0.000000,3.268301
27.800000,-0.080858,0.300113,0.000000,2.230544
27.850000,-0.074215,0.217775,0.000000,2.310764
27.900000,-0.057805,0.286975,0.000000,2.217118
27.950000,-0.055206,0.382099,0.000000,2.102073
28.000000,-0.155206,0.459733,0.000000,2.664579
28.050000,-0.097889,0.571230,0.000000,2.312097
28.100000,-0.064917,0.376905,0.000000,2.355488
28.150000,-0.060693,0.281191,0.000000,2.302889
28.200000,-0.046648,0.322794,0.000000,2.329119
28.250000,-0.045790,0.362833,0.000000,2.329430
28.300000,-0.033316,0.421221,0.000000,2.233460
28.350000,-0.133316,0.411433,0.000000,2.118533
28.400000,-0.060425,0.440843,0.000000,2.615566
28.450000,-0.045591,0.393241,0.000000,2.666572
28.500000,-0.034489,0.339142,0.000000,2.511480
28.550000,-0.036459,0.305706,0.000000,2.308511
28.600000,-0.025291,0.380775,0.000000,2.162016
28.650000,-0.027462,0.417551,0.000000,2.090010
28.700000,-0.017581,0.416879,0.000000,2.313569
28.750000,-0.117581,0.378603,0.000000,2.213562
28.800000,-0.034400,0.432464,0.000000,2.085733
28.850000,-0.024003,0.398703,0.000000,2.641084
28.900000,-0.018114,0.333588,0.000000,2.452350
28.950000,-0.023049,0.324608,0.000000,2.205748
29.000000,-0.013982,0.375116,0.000000,2.258025
29.050000,-0.017707,0.392608,0.000000,2.345038
29.100000,-0.085479,0.408897,0.000000,2.645473
29.150000,-0.024057,0.472593,0.000000,2.239842
29.200000,-0.008426,0.357347,0.000000,2.518685
29.250000,-0.016668,0.317813,0.000000,2.987052
29.300000,-0.009767,0.357193,0.000000,2.594396
29.350000,-0.014243,0.386003,0.000000,2.445206
29.400000,-0.006244,0.394490,0.000000,2.359506
29.450000,-0.011135,0.393469,0.000000,2.579047
29.500000,-0.059761,0.388145,0.000000,2.464112
29.550000,-0.015035,0.422153,0.000000,2.431962
29.600000,-0.003221,0.349110,0.000000,2.170822
29.650000,-0.011512,0.345166,0.000000,2.319851
29.700000,-0.004962,0.375579,0.000000,2.024447
29.750000,-0.010181,0.383667,0.000000,2.247255
29.800000,-0.002635,0.394250,0.000000,2.665260
29.850000,-0.047994,0.387220,0.000000,2.493819
29.900000,-0.005687,0.394923,0.000000,2.489821
29.950000,-0.007939,0.381394,0.000000,2.258696
30.000000,-0.002805,0.381671,0.000000,2.267674
30.050000,-0.009069,0.366105,0.000000,2.334178
30.100000,-0.001812,0.370092,0.000000,2.509998
30.150000,-0.007490,0.380496,0.000000,2.553831
30.200000,-0.028777,0.386957,0.000000,2.924516
30.250000,-0.008388,0.392371,0.000000,2.104398
30.300000,0.000397,0.374981,0.000000,2.467489
30.350000,-0.007287,0.374090,0.000000,2.565232
30.400000,-0.000910,0.382429,0.000000,2.626696
30.450000,-0.006588,0.380078,0.000000,2.576974
30.500000,0.000302,0.376381,0.000000,2.147438
30.550000,-0.005582,0.387219,0.000000,3.041214
30.600000,-0.020006,0.383421,0.000000,2.172386
30.650000,-0.006588,0.382826,0.000000,2.180720
30.700000,0.001486,0.384269,0.000000,2.318609
30.750000,-0.005943,0.370407,0.000000,2.260571
30.800000,0.000383,0.387622,0.000000,2.348084
30.850000,-0.005367,0.367948,0.000000,2.359185
30.900000,0.001171,0.376835,0.000000,2.174840
30.950000,-0.019760,0.388701,0.000000,2.135686
31.000000,0.000606,0.380550,0.000000,2.397297
31.050000,-0.004595,0.378937,0.000000,2.661832
31.100000,0.001270,0.384844,0.000000,2.882107
31.150000,-0.005227,0.377659,0.000000,2.921470
31.200000,0.001460,0.378872,0.000000,2.343986
31.250000,-0.004569,0.379012,0.000000,2.407195
31.300000,-0.008842,0.375122,0.000000,2.292610
31.350000,-0.005021,0.390450,0.000000,2.271891
31.400000,0.002246,0.377104,0.000000,2.012986
31.450000,-0.004682,0.380514,0.000000,2.226707
31.500000,0.001684,0.383489,0.000000,2.411364
31.550000,-0.004462,0.379507,0.000000,2.303641
31.600000,0.002150,0.382105,0.000000,2.947949
31.650000,-0.004138,0.379477,0.000000,2.375035
31.700000,-0.005625,0.384211,0.000000,2.102644
31.750000,-0.004351,0.381317,0.000000,2.177174
31.800000,0.002556,0.372555,0.000000,2.353806
31.850000,-0.004173,0.376272,0.000000,2.179298
31.900000,0.002145,0.380387,0.000000,2.456217
31.950000,-0.004104,0.389047,0.000000,2.330681
32.000000,0.002396,0.379917,0.000000,2.242066
32.050000,-0.009462,0.382070,0.000000,2.316306
32.100000,0.002161,0.375809,0.000000,2.166604
32.150000,-0.003680,0.378640,0.000000,2.515508
32.200000,0.002434,0.380288,0.000000,2.241975
32.250000,-0.003970,0.387834,0.000000,2.408337
32.300000,0.002454,0.377094,0.000000,2.239030
32.350000,-0.003739,0.368513,0.000000,2.195498
32.400000,0.002707,0.375528,0.000000,2.347122
32.450000,-0.007869,0.387377,0.000000,2.083538
32.500000,0.002557,0.386665,0.000000,2.134624
32.550000,-0.003508,0.391697,0.000000,2.208773
32.600000,0.002654,0.371891,0.000000,2.847821
32.650000,-0.003668,0.381715,0.000000,3.776674
32.700000,0.002712,0.373249,0.000000,2.378061
32.750000,-0.003704,0.383722,0.000000,2.298702
32.800000,-0.000163,0.376841,0.000000,2.384823
32.850000,-0.003802,0.373275,0.000000,3.331109
32.900000,0.002974,0.377878,0.000000,2.421532
32.950000,-0.003659,0.389082,0.000000,2.332756
33.000000,0.002789,0.376914,0.000000,2.272763
33.050000,-0.003637,0.376791,0.000000,2.220615
33.100000,0.002923,0.381635,0.000000,2.302299
33.150000,-0.005595,0.380495,0.000000,2.412465
33.200000,0.002707,0.375328,0.000000,2.143040
33.250000,-0.003329,0.389187,0.000000,2.383531
33.300000,0.002759,0.375723,0.000000,2.707528
33.350000,-0.003546,0.373225,0.000000,2.462949
33.400000,0.002894,0.392954,0.000000,2.187433
33.450000,-0.003348,0.375135,0.000000,2.196651
33.500000,0.002961,0.386281,0.000000,2.340480
33.550000,-0.003362,0.368712,0.000000,2.149532
33.600001,0.002938,0.382395,0.000000,4.862711
33.650001,-0.003195,0.387065,0.000000,2.015400
33.700001,0.002993,0.377200,0.000000,2.320463
33.750001,-0.003270,0.376846,0.000000,2.506602
33.800001,0.003125,0.359150,0.000000,2.307268
33.850001,-0.003299,0.384567,0.000000,2.229201
33.900001,0.003030,0.392497,0.000000,2.235033
33.950001,-0.003203,0.386996,0.000000,2.816474
34.000001,0.003075,0.375254,0.000000,2.451649
34.050001,-0.003149,0.380213,0.000000,2.847390
34.100001,0.003073,0.371409,0.000000,2.422294
34.150001,-0.003098,0.376803,0.000000,2.589397
34.200001,0.003120,0.380630,0.000000,2.942559
34.250001,-0.003134,0.390669,0.000000,2.312578
34.300001,0.002952,0.367069,0.000000,2.981282
34.350001,-0.003007,0.366657,0.000000,2.309201
34.400001,0.000000,0.000000,1.000000,1.949427
34.450001,0.000000,0.000000,1.000000,2.148720
