t_rel_s,x,y,maneuver_state
30.900000,1303.103271,-83.313347,changing_right
30.950000,1303.271973,-83.302261,changing_right
31.000000,1303.441650,-83.290955,changing_right
31.050000,1303.612793,-83.279770,changing_right
31.100000,1303.784302,-83.268394,changing_right
31.150000,1303.955933,-83.256798,changing_right
31.200000,1304.129028,-83.244987,changing_right
31.250000,1304.305176,-83.232872,changing_right
31.300000,1304.484619,-83.220421,changing_right
31.350000,1304.666016,-83.207741,changing_right
31.400000,1304.847046,-83.197495,changing_right
31.450000,1305.026245,-83.188103,changing_right
31.500000,1305.203979,-83.178413,changing_right
31.550000,1305.380859,-83.168404,changing_right
31.600000,1305.556763,-83.158165,changing_right
31.650000,1305.730957,-83.148933,changing_right
31.700000,1305.904297,-83.140045,changing_right
31.750000,1306.078613,-83.131088,changing_right
31.800000,1306.253662,-83.122070,changing_right
31.850000,1306.428589,-83.112984,changing_right
31.900000,1306.602539,-83.103806,changing_right
31.950000,1306.775024,-83.094666,changing_right
32.000000,1306.945435,-83.085564,changing_right
32.050000,1307.113770,-83.076462,changing_right
32.100000,1307.279785,-83.067421,changing_right
32.150000,1307.444458,-83.058388,changing_right
32.200000,1307.609619,-83.049423,changing_right
32.250000,1307.775635,-83.042305,changing_right
32.300000,1307.943237,-83.034851,changing_right
32.350000,1308.112183,-83.027267,changing_right
32.400000,1308.281738,-83.019760,changing_right
32.450000,1308.451660,-83.012321,changing_right
32.500000,1308.620361,-83.004959,changing_right
32.550000,1308.788208,-82.997673,changing_right
32.600000,1308.955566,-82.990448,changing_right
32.650000,1309.121094,-82.983299,changing_right
32.700000,1309.285889,-82.976181,changing_right
32.750000,1309.452637,-82.968941,changing_right
32.800000,1309.622803,-82.961769,changing_right
32.850000,1309.796509,-82.954224,changing_right
32.900000,1309.971802,-82.947617,changing_right
32.950000,1310.147705,-82.940758,changing_right
33.000000,1310.322998,-82.934464,follow_lane
33.050000,1310.498169,-82.928604,follow_lane
33.100000,1310.676514,-82.922882,follow_lane
33.150000,1310.860962,-82.917221,follow_lane
33.200000,1311.053589,-82.911560,follow_lane
33.250000,1311.255859,-82.905907,follow_lane
33.300000,1311.468384,-82.900246,follow_lane
33.350000,1311.691040,-82.894638,follow_lane
33.400000,1311.923706,-82.889122,follow_lane
33.450000,1312.166748,-82.883720,follow_lane
33.500000,1312.420166,-82.878502,follow_lane
33.550000,1312.683228,-82.871658,follow_lane
33.600001,1312.947144,-82.863983,follow_lane
33.650001,1313.209351,-82.856369,follow_lane
33.700001,1313.471558,-82.848335,follow_lane
33.750001,1313.735107,-82.840378,follow_lane
33.800001,1314.000000,-82.832008,follow_lane
33.850001,1314.265625,-82.823692,follow_lane
33.900001,1314.553101,-82.814423,follow_lane
33.950001,1314.864502,-82.804550,follow_lane
34.000001,1315.183350,-82.794952,follow_lane
34.050001,1315.502686,-82.786072,follow_lane
34.100001,1315.819824,-82.777374,follow_lane
34.150001,1316.133301,-82.769341,follow_lane
34.200001,1316.441162,-82.761833,follow_lane
34.250001,1316.743286,-82.755249,follow_lane
34.300001,1317.040649,-82.749008,follow_lane
34.350001,1317.334839,-82.743561,follow_lane
34.400001,1317.617920,-82.738609,follow_lane
34.450001,1317.873291,-82.734604,follow_lane
34.500001,1318.108154,-82.731407,follow_lane
34.550001,1318.333862,-82.728882,follow_lane
34.600001,1318.557495,-82.726768,follow_lane
34.650001,1318.784668,-82.724907,follow_lane
34.700001,1319.018311,-82.723297,follow_lane
34.750001,1319.259766,-82.721931,follow_lane
34.800001,1319.510254,-82.719452,follow_lane
34.850001,1319.770142,-82.716324,follow_lane
34.900001,1320.034912,-82.712959,follow_lane
34.950001,1320.299927,-82.709595,follow_lane
35.000001,1320.563843,-82.706085,follow_lane
35.050001,1320.828735,-82.702545,follow_lane
35.100001,1321.094849,-82.699013,follow_lane
35.150001,1321.362061,-82.695457,follow_lane
35.200001,1321.635742,-82.691826,follow_lane
35.250001,1321.935303,-82.687752,follow_lane
35.300001,1322.248901,-82.683762,follow_lane
35.350001,1322.563599,-82.680016,follow_lane
35.400001,1322.876099,-82.676964,follow_lane
35.450001,1323.184448,-82.674004,follow_lane
35.500001,1323.487915,-82.671562,follow_lane
35.550001,1323.785278,-82.669197,follow_lane
35.600001,1324.076172,-82.667336,follow_lane
35.650001,1324.363281,-82.665527,follow_lane
35.700001,1324.646729,-82.664177,follow_lane
35.750001,1324.897827,-82.662895,follow_lane
35.800001,1325.107178,-82.662010,follow_lane
35.850001,1325.309326,-82.660858,follow_lane
35.900001,1325.508911,-82.659637,follow_lane
35.950001,1325.710693,-82.658325,follow_lane
36.000001,1325.918457,-82.656960,follow_lane
36.050001,1326.133911,-82.655518,follow_lane
36.100001,1326.358521,-82.653999,follow_lane
36.150001,1326.592529,-82.652390,follow_lane
36.200001,1326.836426,-82.650787,follow_lane
36.250001,1327.090454,-82.649223,follow_lane
36.300001,1327.353882,-82.647705,follow_lane
36.350001,1327.619141,-82.646240,follow_lane
36.400001,1327.883301,-82.644920,follow_lane
36.450001,1328.146973,-82.643593,follow_lane
36.500001,1328.412109,-82.642662,follow_lane
36.550001,1328.678223,-82.641281,follow_lane
36.600001,1328.945435,-82.639992,follow_lane
36.650001,1329.234497,-82.638535,follow_lane
36.700001,1329.545898,-82.636772,follow_lane
36.750001,1329.863037,-82.634819,follow_lane
36.800001,1330.180542,-82.633102,follow_lane
36.850001,1330.495605,-82.631210,follow_lane
36.900001,1330.806396,-82.629578,follow_lane
36.950001,1331.112183,-82.627785,follow_lane
37.000001,1331.411865,-82.626297,follow_lane
37.050001,1331.706543,-82.624596,follow_lane
37.100001,1331.998291,-82.623161,follow_lane
37.150001,1332.275024,-82.621506,follow_lane
37.200001,1332.500488,-82.620415,follow_lane
37.250001,1332.711548,-82.619316,follow_lane
37.300001,1332.920166,-82.618042,follow_lane
37.350001,1333.131592,-82.616684,follow_lane
37.400001,1333.348877,-82.615219,follow_lane
37.450001,1333.573975,-82.613976,follow_lane
37.500001,1333.808105,-82.613327,follow_lane
37.550001,1334.051270,-82.613007,follow_lane
37.600001,1334.304199,-82.617569,follow_lane
37.650001,1334.563599,-82.631241,follow_lane
37.700001,1334.819336,-82.652885,follow_lane
37.750001,1335.070435,-82.685471,follow_lane
37.800001,1335.320435,-82.721306,follow_lane
