t_rel_s,steer,throttle,brake,controller_compute_time_ms
27.300000,-0.128860,0.179025,0.000000,2.467949
27.350000,-0.105473,0.750000,0.000000,2.193264
27.400000,-0.090016,0.750000,0.000000,2.156054
27.450000,-0.078318,0.750000,0.000000,2.266641
27.500000,-0.067392,0.750000,0.000000,2.463251
27.550000,-0.058654,0.750000,0.000000,2.226376
27.600000,-0.158654,0.750000,0.000000,2.156365
27.650000,-0.138178,0.750000,0.000000,2.189817
27.700000,-0.099103,0.000000,0.240000,2.309883
27.750000,-0.075292,0.000000,0.240000,2.313569
27.800000,-0.062672,0.000000,0.240000,2.321254
27.850000,-0.162672,0.000000,0.240000,2.383831
27.900000,-0.098739,0.000000,0.240000,2.233029
27.950000,-0.069399,0.000000,0.240000,2.298110
28.000000,-0.057929,0.000000,0.240000,2.068951
28.050000,-0.050006,0.198739,0.000000,2.039616
28.100000,-0.041371,0.000000,0.168435,2.137830
28.150000,-0.035809,0.000000,0.194203,2.092695
28.200000,-0.030908,0.207127,0.000000,2.139593
28.250000,-0.130908,0.750000,0.000000,2.222028
28.300000,-0.060067,0.750000,0.000000,2.301777
28.350000,-0.040647,0.750000,0.000000,2.204334
28.400000,-0.039838,0.750000,0.000000,2.114827
28.450000,-0.036296,0.750000,0.000000,2.621628
28.500000,-0.030683,0.750000,0.000000,2.515298
28.550000,-0.026087,0.471631,0.000000,2.186672
28.600000,-0.021449,0.239618,0.000000,2.328488
28.650000,-0.121449,0.750000,0.000000,2.397406
28.700000,-0.031491,0.750000,0.000000,2.235683
28.750000,-0.023618,0.750000,0.000000,2.279796
28.800000,-0.024328,0.000000,0.154411,2.268535
28.850000,-0.022558,0.750000,0.000000,2.301387
28.900000,-0.017874,0.750000,0.000000,2.211307
28.950000,-0.015861,0.750000,0.000000,2.268655
29.000000,-0.013081,0.750000,0.000000,2.069152
29.050000,-0.088375,0.750000,0.000000,2.123052
29.100000,-0.021158,0.750000,0.000000,2.121019
29.150000,-0.011343,0.750000,0.000000,3.006008
29.200000,-0.012955,0.000000,0.240000,2.359786
29.250000,-0.013296,0.000000,0.240000,2.109257
29.300000,-0.007487,0.000000,0.240000,2.340780
29.350000,-0.063614,0.000000,0.240000,2.856248
29.400000,-0.010210,0.000000,0.240000,2.388109
29.450000,-0.010212,0.000000,0.240000,2.736664
29.500000,-0.005277,0.000000,0.240000,2.949722
29.550000,-0.011254,0.147503,0.000000,2.098846
29.600000,-0.003757,0.346858,0.000000,2.437031
29.650000,-0.008417,0.000000,0.240000,2.431170
29.700000,-0.039880,0.000000,0.153061,2.146467
29.750000,-0.006643,0.750000,0.000000,2.778461
29.800000,-0.006703,0.750000,0.000000,2.227919
29.850000,-0.008548,0.750000,0.000000,2.257064
29.900000,-0.007418,0.750000,0.000000,2.299633
29.950000,-0.006243,0.750000,0.000000,2.009759
30.000000,-0.005425,0.750000,0.000000,2.352462
30.050000,-0.004720,0.750000,0.000000,2.073970
30.100000,-0.004016,0.750000,0.000000,3.661748
30.150000,-0.003449,0.707306,0.000000,4.279858
30.200000,-0.031808,0.164781,0.000000,2.812837
30.250000,-0.000028,0.051460,0.000000,2.275418
30.300000,-0.005628,0.750000,0.000000,2.265739
30.350000,-0.001831,0.750000,0.000000,2.221076
30.400000,-0.007574,0.750000,0.000000,2.393240
30.450000,-0.003071,0.750000,0.000000,2.227568
30.500000,-0.001300,0.750000,0.000000,2.539934
30.550000,-0.002645,0.750000,0.000000,2.426591
30.600000,-0.023446,0.000000,0.240000,2.261532
30.650000,-0.001057,0.000000,0.240000,2.330892
30.700000,0.000080,0.750000,0.000000,2.315353
30.750000,-0.001058,0.750000,0.000000,2.248327
30.800000,-0.002357,0.750000,0.000000,2.164600
30.850000,-0.001551,0.750000,0.000000,2.532420
30.900000,-0.001784,0.750000,0.000000,2.489079
30.950000,-0.001049,0.750000,0.000000,2.436652
31.000000,-0.017478,0.750000,0.000000,2.081063
31.050000,-0.001872,0.750000,0.000000,2.150024
31.100000,-0.001106,0.750000,0.000000,2.126589
31.150000,-0.001419,0.000000,0.240000,2.754336
31.200000,-0.004310,0.000000,0.240000,2.174398
31.250000,-0.011358,0.000000,0.240000,2.303320
31.300000,-0.005557,0.000000,0.240000,2.237908
31.350000,0.002041,0.000000,0.240000,2.045416
31.400000,-0.004615,0.000000,0.240000,2.259397
31.450000,0.001551,0.000000,0.240000,2.093016
31.500000,-0.004590,0.000000,0.237162,2.556666
31.550000,0.001644,0.000000,0.025172,2.714822
31.600000,-0.004675,0.000000,0.240000,2.581342
31.650000,-0.008074,0.294037,0.000000,3.383156
31.700000,0.000266,0.750000,0.000000,2.201700
31.750000,0.002084,0.750000,0.000000,2.518804
31.800000,0.000502,0.000000,0.151289,2.268014
31.850000,-0.000660,0.000000,0.122585,2.160151
31.900000,-0.000503,0.000000,0.138224,2.343205
31.950000,-0.000326,0.000000,0.122885,2.365476
32.000000,-0.000294,0.000000,0.128071,2.861748
32.050000,-0.000293,0.000000,0.100000,2.216237
32.100000,-0.000209,0.000000,0.100000,2.017314
32.150000,-0.000411,0.000000,0.104235,2.318349
32.200000,0.000218,0.000000,0.100000,2.153480
32.250000,-0.000668,0.000000,0.107632,2.269076
32.300000,0.000427,0.000000,0.100000,2.250761
32.350000,-0.000744,0.000000,0.105703,2.166413
32.400000,-0.006523,0.000000,0.110153,2.317899
32.450000,-0.001418,0.000000,0.100000,2.440828
32.500000,-0.000108,0.000000,0.100000,2.210526
32.550000,-0.001971,0.000000,0.111436,2.501973
32.600000,-0.000273,0.750000,0.000000,2.387418
32.650000,-0.001838,0.750000,0.000000,2.696107
32.700000,-0.000076,0.750000,0.000000,2.941517
32.750000,-0.001726,0.750000,0.000000,2.058871
32.800000,0.000021,0.750000,0.000000,2.141407
32.850000,-0.001544,0.750000,0.000000,1.980315
32.900000,0.000132,0.750000,0.000000,2.168277
32.950000,-0.001344,0.750000,0.000000,3.036686
33.000000,0.000173,0.750000,0.000000,2.057679
33.050000,-0.001122,0.750000,0.000000,2.136378
33.100000,0.000139,0.750000,0.000000,2.170541
33.150000,-0.005775,0.750000,0.000000,2.452480
33.200000,-0.000157,0.750000,0.000000,2.927391
33.250000,-0.000881,0.750000,0.000000,2.882426
33.300000,-0.000822,0.750000,0.000000,2.337545
33.350000,-0.000813,0.750000,0.000000,2.188375
33.400000,-0.000634,0.750000,0.000000,2.404451
33.450000,-0.003610,0.750000,0.000000,2.373912
33.500000,-0.000412,0.659049,0.000000,2.419899
33.550000,-0.000475,0.170337,0.000000,3.089034
33.600001,-0.000575,0.354974,0.000000,2.301768
33.650001,-0.001900,0.750000,0.000000,2.269798
33.700001,-0.004726,0.750000,0.000000,2.645713
33.750001,-0.005822,0.750000,0.000000,3.282016
33.800001,-0.003036,0.000000,0.240000,2.097825
33.850001,-0.001269,0.750000,0.000000,2.849334
33.900001,-0.001320,0.750000,0.000000,2.253567
33.950001,-0.001260,0.750000,0.000000,2.207601
34.000001,-0.001125,0.750000,0.000000,2.561335
34.050001,-0.000978,0.750000,0.000000,2.679486
34.100001,-0.000849,0.681068,0.000000,2.716697
34.150001,-0.000740,0.750000,0.000000,3.036636
34.200001,-0.000615,0.000000,0.240000,2.461928
34.250001,-0.000490,0.000000,0.240000,2.140816
34.300001,-0.000438,0.000000,0.240000,2.778923
34.350001,-0.000310,0.000000,0.240000,2.642516
34.400001,-0.000263,0.000000,0.240000,2.559341
34.450001,-0.000244,0.000000,0.240000,2.407696
34.500001,-0.000225,0.000000,0.240000,2.331735
34.550001,-0.000259,0.015324,0.000000,3.137945
34.600001,-0.000121,0.000000,0.240000,2.273515
34.650001,0.000000,0.000000,1.000000,2.138231
34.700001,0.000000,0.000000,1.000000,2.385705
